위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3747.5210000000,12708.0220000000,,2360012100,,211718.1767400000,476621.4201840000
3747.3730000000,12708.1000000000,,2360012000,,211749.7601520000,476475.2156740000
3749.7520000000,12712.3810000000,,2360011900,,218101.9835430000,480759.3790180000
3749.4530000000,12712.6380000000,,2360011800,,218479.0178920000,480207.1363970000
3748.6560000000,12712.6000000000,(진목교앞)                    ,2360011700,,218430.8644890000,478730.7854490000
3748.5880000000,12712.5600000000,,2360011600,,218368.8680060000,478605.3788080000
3748.5840000000,12712.5800000000,,2360011500,,218396.5426500000,478597.0114130000
3748.5840000000,12712.6200000000,,2360011400,,218463.1730940000,478597.6831280000
3748.2210000000,12712.7900000000,,2360011300,,218703.9344700000,477927.1320500000
3747.4790000000,12712.7900000000,,2360011200,,218713.3764070000,476553.5476830000
3747.2520000000,12712.9900000000,,2360011100,,219006.4988450000,476134.7597050000
3747.2180000000,12713.0600000000,,2360011000,,219105.1490520000,476072.3724140000
3747.1800000000,12713.0900000000,,2360010900,,219150.5759460000,476001.7230710000
3747.0950000000,12713.1600000000,고장촌삼거리                  ,2360010800,,219260.9559780000,475845.8217360000
3747.1390000000,12713.5000000000,내촌교차로1                   ,2360010700,,219754.8947110000,475929.6074490000
3747.1380000000,12713.6210000000,내촌삼거리                    ,2360010600,,219932.5622580000,475927.3561340000
3747.0930000000,12713.6000000000,,2360010500,,219901.4195580000,475844.7777470000
3746.9430000000,12713.5860000000,,2360010400,,219881.3955140000,475566.6593310000
3746.1900000000,12713.6570000000,,2360010300,,219989.3851160000,474174.2130160000
3746.0440000000,12713.5840000000,매봉산길입구                  ,2360010200,,219882.7635210000,473904.2314210000
3745.6070000000,12713.3120000000,,2360010100,,219485.0566180000,473095.6702700000
3745.2700000000,12713.0340000000,,2220045100,,219078.2778780000,472469.8980530000
3745.1660000000,12712.9340000000,,2220045000,,218931.9867400000,472277.0774610000
3752.0590000000,12703.6390000000,봉양사거리                    ,2350026600,,205268.2074700000,485013.8188840000
3752.0530000000,12703.6740000000,,2350026500,,205587.6952420000,484754.9233130000
3751.8610000000,12704.0850000000,,2350026400,,205924.3197170000,484642.6400650000
3751.7600000000,12704.2370000000,,2350026300,,206152.7558550000,484460.0927550000
3752.0250000000,12701.3870000000,공군부대                      ,2350026200,,201969.3780510000,484945.5990290000
3720.7360000000,12644.3800000000,,2240076700,,176863.5053080000,427096.0609310000
3720.8080000000,12644.4500000000,,2240076600,,176967.4551270000,427230.4365310000
3720.8960000000,12644.5360000000,경찰서사거리                  ,2240076500,,177095.9476930000,427394.8861310000
3721.0360000000,12644.3900000000,,2240076400,,176883.9094890000,427650.3602820000
3721.0900000000,12644.4420000000,정왕역앞                      ,2240076300,,176961.1085650000,427747.8161120000
3721.0580000000,12644.5370000000,,2240076200,,177094.5537520000,427694.7539110000
3721.0370000000,12644.5930000000,,2240076100,,177180.6619620000,427653.0568120000
3721.0090000000,12644.6440000000,,2240076000,,177255.4206660000,427599.7634790000
3721.0500000000,12644.6900000000,,2240075900,,177325.4915300000,427676.4960100000
3721.0910000000,12644.5500000000,,2240075800,,177125.0742660000,427751.5722270000
3721.1170000000,12644.4580000000,,2240075700,,176983.2792460000,427805.2882320000
3721.6250000000,12644.1310000000,,2240075600,,176498.0578010000,428741.3334680000
3721.8880000000,12643.7050000000,,2240075500,,175879.9407980000,429235.9150670000
3721.8450000000,12643.7700000000,,2240075400,,175977.4385090000,429149.1871540000
3721.1200000000,12642.9800000000,,2240075300,,174801.8944300000,427811.6845720000
3721.0250000000,12642.8900000000,,2240075200,,174667.2578720000,427636.1331910000
3720.9160000000,12642.7800000000,,2240075100,,174508.9605100000,427436.1014030000
3720.8250000000,12642.0610000000,,2240075000,,173440.9181370000,427271.9009390000
3720.7120000000,12641.9520000000,,2240074800,,173279.0592430000,427066.2565090000
3720.5940000000,12641.8380000000,,2240074700,,173108.4619950000,426848.4239340000
3720.4740000000,12641.7470000000,,2240074600,,172973.9488920000,426626.7741630000
3720.3830000000,12641.8310000000,,2240074500,,173098.1643990000,426454.5846710000
3720.5210000000,12641.9560000000,,2240074400,,173283.9575570000,426711.1999930000
3720.9210000000,12641.9000000000,,2240074300,,173213.6743510000,427447.9704930000
3720.9450000000,12641.8660000000,,2240074200,,173154.3263470000,427495.3467290000
3720.8810000000,12641.6290000000,,2240074100,,172802.4412520000,427379.3363560000
3720.7360000000,12641.7330000000,,2240074000,,172954.3954580000,427109.1369950000
3720.8730000000,12641.5700000000,,2240073800,,172714.9685740000,427360.8637490000
3720.8870000000,12641.4550000000,,2240073700,,172546.7398390000,427390.0628660000
3720.7900000000,12641.4200000000,,2240073600,,172493.1481100000,427210.3913440000
3720.6830000000,12641.3800000000,,2240073500,,172434.7978670000,427013.1272250000
3720.7040000000,12641.2900000000,,2240073400,,172301.8971340000,427050.2257400000
3720.7110000000,12641.2600000000,,2240073300,,172254.6536950000,427064.1263390000
3720.8180000000,12641.2900000000,,2240073200,,172313.1993260000,427261.9524880000
3720.9000000000,12641.3600000000,,2240073100,,172407.7804650000,427413.2033970000
3720.6270000000,12641.2200000000,,2240073000,,172207.8045460000,426907.7560280000
3720.5670000000,12641.2000000000,,2240072900,,172174.9555380000,426796.5019000000
3720.4710000000,12641.2000000000,,2240072800,,172175.1164730000,426620.1379150000
3720.4490000000,12641.2930000000,,2240072700,,172302.9294130000,426581.0690990000
3720.4760000000,12641.3050000000,,2240072600,,172318.1227690000,426629.1048500000
3720.5370000000,12641.3270000000,,2240072500,,172353.9594080000,426742.3970170000
3720.5980000000,12641.3500000000,,2240072400,,172387.0279760000,426854.3861150000
3720.6580000000,12641.3720000000,,2240072300,,172419.3309560000,426963.6486390000
3720.4260000000,12641.3900000000,,2240072200,,172447.9289960000,426536.4404790000
3720.0630000000,12641.5410000000,대부도입구사거리              ,2240072100,,172662.9844670000,425868.6564050000
3720.2950000000,12641.7750000000,환경사업소                    ,2240072000,,173022.0340970000,426298.8322980000
3720.2260000000,12641.8900000000,,2240071900,,173189.5349190000,426162.8519440000
3720.1390000000,12642.0330000000,,2240071800,,173395.0021600000,426002.6998540000
3720.1980000000,12642.0900000000,,2240071700,,173478.8130090000,426111.2207170000
3720.2480000000,12642.1380000000,,2240071600,,173549.5811390000,426204.1136460000
3720.2970000000,12642.1850000000,,2240071500,,173621.4939850000,426291.1149550000
3725.4200000000,12653.8450000000,,2080001000,,190853.2874150000,435735.7145380000
3721.4240000000,12655.8340000000,,2250000600,,193781.8575810000,428340.6938390000
3721.3970000000,12655.8640000000,,2250000500,,193826.2853950000,428290.0638510000
3720.4100000000,12655.4500000000,,2250000400,,193216.5418790000,426463.6236790000
3720.5800000000,12655.4770000000,,2250000300,,193249.9197890000,426777.5922890000
3720.4330000000,12655.4720000000,도장터널                      ,2250000200,,193245.2586840000,426476.8258110000
3720.5880000000,12655.4500000000,도장터널                      ,2250000100,,193218.7184480000,426792.2653480000
3720.0540000000,12646.5730000000,,2170000200,,180065.3048030000,425797.9737930000
3718.9750000000,12650.6660000000,터미널사거리                  ,2160000800,,186149.4232270000,423819.1267660000
3718.1970000000,12652.4330000000,,2160000700,,188745.3173120000,422365.3076870000
3720.9220000000,12651.5880000000,안산JC 북측(서해안선 본선)    ,2160000600,,187510.3818740000,427404.5858820000
3720.6700000000,12652.0720000000,,2160000400,,188224.1712400000,426951.4428350000
3720.7000000000,12652.0250000000,,2160000300,,188156.9679870000,427008.2983910000
3719.5960000000,12651.3800000000,,2160000200,,187195.9846230000,424971.9108610000
3725.3740000000,12652.9360000000,덕안삼거리                    ,2130021900,,189512.4905480000,435651.2309760000
3725.9550000000,12654.8940000000,,2080000900,,192401.1606540000,436723.0864480000
3725.3100000000,12653.7150000000,,2080000800,,190660.4937320000,435531.4960440000
3726.7210000000,12639.0310000000,,1630005200,,169007.7541240000,438194.6051320000
3726.9100000000,12639.0010000000,비룡삼거리                    ,1630005100,,168964.7956510000,438544.7713980000
3726.5750000000,12639.8530000000,학익사거리                    ,1630005000,,170219.0852860000,437919.6188030000
3726.3790000000,12640.3470000000,,1630004900,,170988.4573230000,437549.5183410000
3726.3700000000,12640.6640000000,문학사거리                    ,1630004800,,171413.3883570000,437536.1586530000
3726.5630000000,12640.7150000000,,1630004700,,171490.1388990000,437893.5194200000
3726.1180000000,12640.7800000000,,1630004600,,171415.2764970000,437120.5974550000
3725.9940000000,12641.4530000000,,1640000200,,172573.8959550000,436834.5014920000
3726.3320000000,12642.1410000000,농산물시장입구                ,1650003500,,173590.1325640000,437457.5325900000
3726.5900000000,12642.1700000000,농산물사거리                  ,1650003400,,173642.3373600000,437934.1430370000
3726.6370000000,12641.9290000000,중앙공원사거리                ,1630004500,,173281.6252670000,438023.8721830000
3726.7300000000,12641.6970000000,,1630004400,,172939.0622270000,438197.6038850000
3726.8170000000,12641.5790000000,,1630004300,,172765.1999220000,438359.6359490000
3726.8960000000,12641.3960000000,승학사거리                    ,1630004200,,172496.2731720000,438505.6126840000
3726.7270000000,12641.4010000000,,1630004100,,172502.3409560000,438193.4519190000
3726.3290000000,12641.6900000000,문학경기장사거리              ,1630004000,,172930.3860360000,437453.3787950000
3726.3350000000,12641.8860000000,교통공원사거리                ,1630003900,,173217.2952830000,437461.8043610000
3726.3340000000,12641.9760000000,종합터미널입구                ,1630003800,,173346.9960810000,437458.7157180000
3726.3890000000,12641.9820000000,,1630003700,,173357.3943820000,437564.4660760000
3726.8810000000,12640.7760000000,진흥사거리                    ,1630003600,,171581.4864580000,438481.6538450000
3726.9090000000,12640.3670000000,,1630003500,,170978.2423260000,438535.5148550000
3726.9340000000,12640.0520000000,제운사거리                    ,1630003400,,170513.9066370000,438582.6079040000
3727.1320000000,12640.0500000000,용일사거리                    ,1630003300,,170513.7663260000,438947.1280980000
3727.3490000000,12639.3600000000,,1630003200,,169505.0252460000,439351.4496760000
3727.3630000000,12639.3200000000,독정이삼거리                  ,1630003100,,169436.9506950000,439378.2669240000
3727.3790000000,12638.9900000000,용현사거리                    ,1630003000,,168959.7329510000,439409.0442640000
3751.6680000000,12701.5980000000,국담교삼거리                  ,2350026100,,202278.2292300000,484285.2397760000
3751.5570000000,12701.7150000000,,2350026000,,202450.5336880000,484080.1713440000
3751.0320000000,12702.5010000000,,2350025800,,203603.6136660000,483109.2815650000
3750.3150000000,12704.7890000000,,2350025700,,206960.6200810000,481784.0071090000
3750.2150000000,12704.4990000000,차선수                        ,2350025600,,206535.5417940000,481598.7817590000
3750.0850000000,12704.4970000000,(덕정휴먼시아7단지앞)         ,2350025500,,206533.5941160000,481357.6605170000
3749.9280000000,12704.3480000000,회천초중교앞                  ,2350025400,,206313.4537730000,481067.7909430000
3749.9090000000,12704.2030000000,(최천중학교앞)                ,2350025300,,206101.6808990000,481033.6887180000
3750.3280000000,12704.2100000000,어린이보호구역                ,2350025200,,206109.7555030000,481805.0999700000
3751.4360000000,12704.7800000000,,2350025100,,206943.4646800000,483856.6152860000
3751.5310000000,12704.8740000000,,2350025000,,207083.9183040000,484034.4971830000
3749.9730000000,12706.2530000000,,2350024900,,209109.8669420000,481154.1245350000
3749.8830000000,12706.2740000000,,2350024800,,209140.6853250000,480987.5645380000
3749.8970000000,12705.7640000000,,2350024700,,208391.5816590000,481013.1394710000
3749.8330000000,12705.8200000000,,2350024600,,208471.1413960000,480892.6293920000
3749.9730000000,12705.6200000000,,2350024500,,208188.8751310000,481150.3697550000
3749.6110000000,12705.6840000000,,2350024400,,208274.6775110000,480482.9507040000
3749.6480000000,12705.9000000000,,2350024300,,208594.6706270000,480552.2721600000
3749.6750000000,12706.1070000000,,2350024200,,208896.0315160000,480602.2220070000
3749.6250000000,12706.1220000000,귀율1교                       ,2350024100,,208918.3407880000,480510.7138020000
3749.5880000000,12706.1460000000,귀율1교                       ,2350024000,,208952.5323470000,480441.1839490000
3749.0410000000,12706.1520000000,,2350023900,,208962.5162020000,479430.3162090000
3748.8800000000,12706.3900000000,(SK주유소앞)                  ,2350023800,,209316.8595440000,479130.2716050000
3748.6560000000,12705.9500000000,,2350023700,,208672.2586380000,478715.4747950000
3748.5140000000,12705.8900000000,삼숭교                        ,2350023600,,208579.1242060000,478453.6877190000
3748.4410000000,12705.7270000000,(양주2동사무소앞)             ,2350023500,,208343.1826700000,478323.9709430000
3748.1930000000,12705.9880000000,,2350023400,,208721.7293080000,477856.9305410000
3748.1220000000,12706.0030000000,,2350023300,,208744.5366000000,477724.3295260000
3748.0060000000,12706.0830000000,,2350023200,,208890.7016870000,477476.1009340000
3747.9500000000,12706.0970000000,(광숭초등학교앞)              ,2350023100,,208882.1303140000,477410.2184000000
3748.0550000000,12706.2620000000,(GS자이6.7단지앞)             ,2350023000,,209126.1411450000,477605.8330640000
3747.8450000000,12706.0670000000,(GS3.4단지앞)                 ,2350022900,,208835.7517290000,477217.3450500000
3747.6320000000,12705.9370000000,,2350022800,,208290.7114860000,476671.2578910000
3747.4580000000,12705.6140000000,중촌교                        ,2350022700,,208056.6211780000,476431.9083660000
